time,row,col,demand
388,7,4,7
323,7,3,0
301,3,0,0
680,1,7,12
487,5,5,14
51,7,5,3
106,4,0,0
193,1,0,0
60,4,2,0
235,7,3,0
88,1,2,75
415,1,4,0
415,7,2,0
297,3,3,9
204,2,0,5
145,2,2,14
679,5,7,0
238,4,5,37
494,3,0,0
668,0,6,318
210,4,3,36
504,2,7,143
709,7,4,0
672,5,6,494
492,2,0,0
517,6,7,0
292,0,1,6
254,5,1,0
483,5,6,22
475,1,1,13
544,7,1,0
715,5,5,35
532,3,7,95
575,6,5,68
150,1,1,0
69,0,2,39
449,2,6,78
326,1,5,186
371,5,1,0
314,3,7,71
554,5,2,10
254,0,1,17
486,2,0,0
487,1,3,0
631,1,2,19
528,1,0,0
610,3,7,0
296,2,5,6
542,3,3,71
126,3,6,0
39,7,1,0
100,5,4,0
575,4,2,0
236,1,3,29
441,0,4,0
677,3,2,0
235,1,2,26
681,5,5,0
599,0,1,0
641,0,2,78
562,1,3,0
93,0,4,83
709,6,2,0
33,5,7,158
365,3,6,107
501,4,1,22
9,7,0,0
379,2,4,79
260,1,4,50
719,5,5,112
176,6,3,0
41,0,4,376
99,7,3,0
3,2,1,0
258,2,1,0
635,2,1,0
67,2,4,147
377,0,3,92
429,5,6,270
274,0,6,0
82,3,5,142
530,3,1,9
696,7,4,22
614,0,3,64
293,6,5,25
147,6,3,0
25,5,7,6
463,2,2,8
31,4,7,3
505,4,3,67
499,7,2,0
151,5,4,0
608,3,7,0
637,6,7,0
178,5,2,0
622,1,3,156
108,6,3,0
436,5,2,25
511,2,4,15
412,1,5,94
365,0,0,0
548,2,7,65
527,7,4,23
354,5,6,71
379,6,5,39
156,4,4,32
255,6,3,0
370,0,1,0
683,3,4,0
177,4,6,4
147,4,7,7
648,6,7,63
149,5,6,0
96,1,4,10
528,0,2,55
398,0,0,0
162,5,6,132
658,1,4,0
272,5,3,0
445,1,0,0
233,2,1,0
172,6,1,0
378,7,7,7
165,4,2,0
70,3,6,508
286,6,3,0
584,1,6,0
27,2,3,9
644,3,3,78
149,0,6,0
205,3,2,12
380,7,2,22
89,7,5,22
140,5,7,21
343,1,4,0
64,7,1,0
532,2,6,184
530,5,6,65
43,7,2,3
649,7,4,90
259,4,7,44
528,3,2,9
159,6,7,18
352,6,4,21
68,0,6,1078
556,0,5,58
382,3,3,35
700,6,0,0
576,1,1,10
316,1,6,36
49,5,2,0
454,0,2,53
636,6,3,0
317,5,3,6
634,6,5,19
190,2,7,31
504,7,0,0
343,2,3,10
287,0,2,75
523,1,2,275
660,1,3,71
430,3,6,200
240,1,4,9
499,7,7,0
416,2,1,0
493,3,1,8
597,2,4,61
604,1,1,0
141,5,5,87
8,3,0,0
690,4,6,0
408,7,2,0
703,4,6,225
572,7,7,10
513,7,2,0
223,7,1,0
37,3,1,6
571,6,3,32
21,3,2,3
704,4,7,56
536,5,6,0
641,5,1,0
481,0,3,59
163,4,0,0
352,2,1,6
443,3,6,13
461,2,3,77
610,7,4,0
330,2,0,0
408,4,4,55
526,3,6,875
667,2,1,12
525,2,4,152
363,6,6,0
180,6,0,0
336,1,5,260
358,3,3,71
670,7,4,12
418,7,1,0
706,0,3,134
105,2,2,20
297,5,5,0
322,2,7,10
407,1,7,394
65,1,3,192
98,3,1,4
106,2,7,10
612,7,4,0
557,6,7,16
136,0,0,0
627,5,0,0
502,0,2,72
378,7,0,0
323,5,2,0
449,7,3,0
420,2,4,24
565,7,1,0
307,2,3,153
306,4,1,0
664,6,5,31
722,0,3,213
634,0,0,0
209,3,5,222
64,4,1,9
685,2,3,214
171,6,1,0
506,0,2,23
351,5,2,0
173,1,1,4
575,1,2,74
82,0,1,19
3,7,3,0
296,6,2,0
190,6,5,4
306,6,3,0
346,5,1,0
592,2,5,210
32,7,7,0
436,1,5,25
553,0,1,16
226,5,1,0
567,5,6,32
596,6,1,0
67,7,6,15
333,3,2,0
537,0,7,0
263,5,7,53
560,2,3,0
304,1,6,79
356,2,4,64
145,2,0,0
49,3,0,0
118,1,1,0
307,5,4,19
681,6,1,0
541,0,2,25
340,0,0,6
692,7,5,0
530,6,3,49
365,4,0,0
4,0,5,3
107,6,7,0
710,1,6,13
578,2,6,369
168,7,3,0
688,6,2,0
187,0,0,4
253,4,2,0
526,2,2,23
446,6,4,0
559,5,0,0
673,0,6,469
592,4,5,132
570,2,4,126
249,6,3,5
554,1,4,74
97,2,7,37
101,2,6,0
454,4,1,45
71,5,3,12
26,5,7,0
389,1,2,11
663,4,5,337
658,3,1,12
112,1,0,4
706,0,5,99
397,0,1,7
210,3,6,290
359,1,5,486
193,1,3,61
593,7,7,17
525,6,0,0
293,6,0,0
349,2,6,44
35,5,0,0
534,2,0,0
150,5,3,0
371,6,4,0
135,6,6,7
614,5,6,36
146,1,4,0
536,6,0,0
248,0,7,0
359,1,0,0
598,5,2,10
166,1,6,853
108,2,6,4
207,2,2,16
293,3,3,92
81,3,5,35
492,1,2,100
412,5,0,0
519,5,1,0
197,1,7,5
129,3,7,163
252,2,2,80
627,3,5,127
402,4,3,18
721,6,5,104
676,4,4,66
143,7,3,0
333,4,3,109
493,4,7,36
77,4,5,4
586,3,4,0
44,3,4,86
303,3,3,211
145,4,1,7
663,1,4,141
134,1,6,122
195,6,0,0
15,6,3,3
629,0,3,86
262,6,5,14
192,5,5,16
559,2,6,26
563,3,2,0
500,5,6,340
342,2,7,27
114,3,5,63
545,2,1,0
238,1,0,0
189,0,6,24
662,7,7,0
11,0,3,502
12,6,4,11
13,7,3,3
274,6,0,0
703,3,0,0
87,2,6,980
31,2,5,6
59,0,0,0
513,2,4,9
322,7,4,0
131,2,4,318
209,7,2,0
326,5,1,0
703,3,3,43
716,6,7,22
447,4,1,0
688,7,3,0
21,6,5,11
699,3,0,0
252,3,1,0
632,6,3,19
521,1,6,161
564,5,4,0
297,2,5,0
682,2,7,0
126,5,6,0
43,2,1,0
32,3,2,0
239,6,5,13
719,5,3,22
314,5,1,10
657,3,4,0
233,3,4,13
23,7,3,0
512,6,1,0
317,7,4,10
229,4,3,21
11,7,2,0
122,7,5,4
370,4,1,0
49,2,7,27
42,5,2,25
281,4,4,52
528,3,7,95
42,0,6,1089
301,5,0,0
561,1,3,0
681,5,6,0
289,2,2,83
126,7,3,0
354,5,0,0
62,5,5,69
459,7,1,0
320,2,0,0
91,6,4,41
427,3,4,51
34,5,6,6
109,7,5,20
399,4,0,0
74,0,4,16
102,1,4,0
512,3,2,0
395,5,1,0
399,4,2,0
253,4,3,17
546,0,0,0
296,3,3,15
103,4,2,0
620,3,5,149
72,7,1,0
363,4,7,22
630,4,0,0
457,1,3,96
284,1,0,5
629,5,2,19
149,3,4,4
194,6,6,8
455,0,2,20
0,1,4,14
556,2,4,16
133,3,3,70
695,6,1,0
67,6,4,36
644,6,5,78
307,3,0,15
699,6,5,35
304,6,0,0
681,7,4,0
327,2,0,0
266,0,4,32
8,6,0,0
159,7,1,0
456,5,6,27
424,6,3,70
395,0,1,0
706,5,5,43
254,6,6,31
247,6,7,5
96,0,6,13
66,7,6,370
79,7,7,0
36,0,1,9
692,5,5,0
115,5,1,6
68,0,2,69
511,5,2,0
692,4,0,0
369,0,6,0
688,5,2,0
684,0,5,21
111,4,5,40
410,3,3,101
314,5,5,42
319,2,2,0
580,4,2,0
362,7,2,0
441,1,4,8
509,3,0,0
142,5,5,24
97,1,2,20
701,3,7,134
615,2,0,0
646,7,1,0
562,3,4,0
654,3,5,31
29,3,5,0
117,4,4,27
314,0,7,109
630,6,1,0
612,6,2,0
582,3,5,71
388,5,5,18
320,0,4,0
470,1,3,125
121,2,3,52
664,0,6,204
48,5,1,0
628,7,3,0
104,3,4,4
605,3,0,0
705,1,3,212
253,3,2,17
297,4,3,9
80,6,4,6
670,7,6,12
303,5,5,9
465,1,7,0
228,6,5,8
344,2,1,0
357,4,0,17
171,0,6,0
262,5,1,9
397,7,3,7
106,3,4,17
394,0,7,11
579,6,7,17
599,0,0,17
679,0,3,41
416,2,4,12
256,4,4,36
113,6,3,0
86,6,0,0
530,4,2,0
524,4,6,181
439,4,0,0
402,3,1,11
385,2,3,101
55,4,7,3
362,3,0,11
665,1,1,0
445,5,0,0
69,5,1,0
408,4,0,24
67,6,6,244
488,0,7,0
627,6,2,0
548,6,3,0
498,2,5,173
613,1,3,46
525,4,7,295
264,0,1,18
545,4,5,65
117,3,5,56
568,2,7,252
468,7,6,8
392,1,3,0
645,6,2,0
709,6,3,13
245,4,0,0
671,0,5,988
593,5,2,0
242,3,0,0
538,5,0,0
596,1,6,203
232,0,2,8
424,5,1,0
15,0,5,150
10,0,3,642
192,5,4,25
369,1,0,0
232,2,0,0
396,5,3,18
368,5,0,0
251,3,3,22
71,6,2,9
353,4,7,64
370,0,0,0
696,3,4,350
403,4,5,89
455,3,1,8
453,6,2,8
289,0,4,34
481,7,6,8
728,4,5,2019
75,2,3,12
227,6,2,0
411,2,0,0
652,0,1,0
495,4,6,50
226,3,0,0
620,6,5,0
612,6,3,0
391,6,4,0
458,3,6,96
148,2,5,0
345,6,2,0
612,1,0,0
106,4,5,13
411,5,0,0
187,3,4,46
6,2,5,0
615,7,7,11
667,7,0,0
625,6,0,0
37,6,2,9
533,0,1,9
51,6,7,0
712,7,5,0
412,3,0,0
468,1,3,34
406,7,4,23
30,2,3,6
664,0,1,51
656,4,0,20
97,4,1,0
435,2,6,33
105,0,4,20
232,4,3,47
542,7,4,0
579,7,6,10
58,4,3,39
329,7,1,0
681,5,0,0
312,6,3,0
373,7,4,0
632,0,2,19
372,2,2,46
660,4,2,0
566,3,4,116
90,3,6,91
44,2,0,3
515,2,6,9
435,4,1,20
18,6,5,164
92,7,2,0
149,2,4,4
0,4,4,27
152,1,5,55
239,6,3,8
586,2,5,17
540,1,4,65
180,1,5,12
642,7,3,0
690,7,5,0
235,1,5,16
629,5,1,0
274,5,2,0
676,3,6,202
104,2,4,10
391,1,2,7
473,0,5,117
35,7,3,0
679,2,0,0
514,2,7,0
582,3,0,0
528,3,3,135
533,2,6,111
170,5,5,0
562,1,6,0
620,5,5,139
392,4,4,0
506,5,4,9
226,6,6,0
584,1,0,0
127,4,7,11
608,7,5,0
328,7,6,26
202,4,1,5
231,1,4,16
620,3,6,121
697,3,3,78
674,0,5,161
191,1,7,24
639,6,4,30
603,2,6,149
505,2,2,61
42,2,4,100
636,1,0,0
451,7,3,0
79,1,5,0
224,3,1,0
357,6,1,0
269,0,5,9
165,0,1,44
186,1,2,46
43,1,3,80
4,5,6,0
266,4,1,29
122,4,0,0
160,6,4,14
529,0,3,40
19,4,3,24
360,0,1,0
633,1,2,11
675,4,3,107
711,1,2,0
246,1,1,0
427,5,6,87
228,3,3,13
678,4,7,12
89,1,7,60
164,3,3,146
39,7,6,46
490,2,0,0
544,4,4,71
47,6,6,18
435,1,6,91
279,0,4,14
706,5,6,43
163,3,4,106
95,2,1,12
13,7,6,41
528,4,6,439
524,1,0,0
4,1,7,0
134,4,5,226
160,7,1,0
479,1,7,111
29,5,3,0
606,1,7,36
448,1,6,25
23,0,6,49
246,4,7,0
239,3,1,8
157,7,5,4
72,0,3,38
184,5,5,15
31,2,4,6
363,6,4,11
436,2,2,25
40,5,2,0
300,6,5,79
691,5,5,0
116,1,5,46
422,3,6,19
244,1,5,22
394,2,4,0
48,5,5,27
259,7,5,22
233,3,0,0
461,5,2,13
12,3,3,85
288,0,6,6
0,0,7,33
420,5,3,7
254,3,6,50
577,0,4,61
253,2,5,72
730,1,0,14
234,7,6,5
521,5,3,23
50,5,6,3
127,5,7,0
218,6,1,0
527,1,7,152
505,2,5,266
349,4,1,6
267,3,3,18
716,7,7,22
587,3,5,10
520,0,3,123
258,0,2,22
337,6,0,0
615,7,3,0
471,7,0,0
420,3,6,7
108,5,1,10
129,6,7,11
368,2,3,0
446,3,0,0
686,1,5,0
692,7,4,0
348,4,0,0
675,4,7,86
416,1,1,0
322,3,0,0
376,5,3,74
640,7,0,0
493,4,6,28
221,5,7,5
231,1,6,0
18,7,5,33
326,6,5,51
189,1,5,38
154,5,0,0
617,6,2,0
192,7,5,5
540,2,4,55
191,2,6,50
623,6,0,0
175,2,2,0
27,4,1,0
315,5,0,0
61,4,1,90
262,0,6,80
330,5,3,0
678,2,5,12
521,1,2,114
439,3,5,40
635,5,7,0
205,0,4,48
521,6,5,53
129,5,0,0
114,3,3,17
703,6,4,56
561,2,6,0
177,6,7,0
293,5,4,0
372,7,0,0
229,0,7,0
603,4,5,128
2,0,2,0
279,2,0,5
610,4,1,0
672,4,0,0
537,6,0,0
214,6,5,53
560,1,2,0
239,3,5,47
526,1,3,76
376,5,4,50
322,2,2,0
488,6,0,0
678,6,2,0
40,3,6,430
58,7,1,0
298,6,5,49
285,6,0,0
263,1,3,116
614,5,3,0
596,2,2,44
318,0,6,0
54,2,1,0
595,3,5,264
561,5,3,0
188,6,2,4
209,1,3,93
315,3,0,0
103,6,5,0
444,3,7,25
353,4,4,37
85,4,0,4
37,6,7,106
599,0,2,142
72,6,2,4
72,5,1,0
492,5,7,8
58,4,0,0
304,1,5,92
131,2,7,105
632,7,2,86
650,3,4,63
149,6,0,0
559,6,4,0
617,0,7,57
135,7,1,0
615,4,1,57
251,6,1,0
622,4,7,57
555,3,4,110
188,7,1,0
14,1,3,109
36,0,7,424
586,0,2,0
618,6,1,0
615,4,5,64
610,6,4,0
643,7,0,0
585,7,4,0
488,4,3,50
339,3,3,81
599,3,0,0
96,6,2,0
577,0,0,61
486,2,5,22
591,2,0,10
407,5,5,89
670,0,5,459
545,1,3,160
108,7,4,10
532,0,3,151
62,7,4,3
51,4,5,6
31,6,3,0
478,4,6,759
581,2,7,98
613,3,3,0
248,5,4,0
45,1,1,6
531,2,7,25
623,6,1,0
412,7,4,19
700,2,1,0
44,1,0,0
14,3,3,19
154,6,7,23
73,2,6,41
278,2,1,0
260,3,4,31
257,0,0,5
165,0,7,761
88,5,1,0
396,6,6,0
46,3,1,3
525,4,2,0
370,5,3,0
510,3,2,15
357,1,3,108
327,6,3,10
230,1,6,13
594,2,1,0
50,4,7,3
533,2,4,71
111,7,7,33
607,0,4,11
412,6,1,0
40,0,3,89
662,2,0,0
535,2,4,0
291,0,5,0
246,1,6,14
311,4,1,15
155,3,2,11
80,7,7,4
569,4,0,0
132,0,3,240
600,0,5,128
456,4,0,0
178,7,3,0
406,1,5,406
516,6,7,9
96,2,6,40
396,4,7,41
698,4,6,246
593,6,3,0
670,1,6,510
576,6,5,27
445,1,3,53
430,7,3,0
707,0,2,91
208,0,4,33
566,5,5,26
226,6,4,0
728,3,2,200
600,5,4,103
209,1,0,0
427,4,1,24
226,4,6,0
726,2,3,840
672,7,3,41
616,7,5,11
228,0,3,5
432,6,7,40
35,5,1,0
535,3,2,0
326,5,4,6
164,6,5,23
708,7,6,0
230,3,4,21
549,3,2,151
528,5,6,295
621,2,1,0
7,0,0,3
163,1,4,55
201,7,7,0
634,3,4,0
414,4,6,43
271,1,1,0
553,6,1,0
692,0,4,0
225,5,2,8
343,5,1,0
619,6,5,103
216,0,6,47
294,5,5,0
525,6,5,53
132,2,4,83
97,3,0,0
455,2,7,111
492,7,0,0
457,5,1,21
618,5,0,0
475,3,4,146
666,5,3,51
209,2,0,0
328,5,7,113
417,2,1,0
63,0,6,455
358,4,3,33
613,7,2,0
160,1,6,432
507,3,7,53
262,2,7,14
250,6,6,0
270,7,3,0
452,5,1,13
208,0,7,25
301,1,5,373
487,7,1,0
188,6,5,7
660,2,5,133
309,2,6,196
165,2,0,0
351,4,2,0
325,6,3,6
611,7,2,0
636,3,0,0
503,2,6,1209
491,4,5,0
523,2,7,143
285,5,1,0
361,7,7,7
694,0,5,181
226,0,3,8
276,4,0,0
596,4,6,731
55,1,1,0
616,5,2,0
119,6,3,0
464,6,5,0
126,7,4,0
689,4,2,0
262,1,7,75
83,3,7,69
647,2,3,49
497,2,7,95
175,0,2,0
225,1,1,0
182,4,3,38
147,6,5,0
576,2,3,115
116,3,6,77
485,2,6,86
280,1,1,0
506,0,1,9
464,3,4,0
246,5,1,0
544,7,4,25
554,3,7,110
239,4,5,21
352,7,6,0
357,5,6,146
482,0,6,203
576,6,0,0
169,1,6,19
117,3,1,10
296,5,1,0
643,3,6,78
432,3,5,329
84,2,6,421
114,4,3,27
387,4,7,66
461,0,6,34
292,5,1,0
214,4,2,0
220,1,1,0
349,7,7,6
229,7,0,0
52,6,0,0
532,0,5,49
331,2,3,61
87,1,5,344
463,3,2,8
23,6,4,0
145,6,1,0
590,4,6,88
387,4,6,89
161,0,1,4
712,6,3,0
577,4,3,132
634,5,4,0
690,3,1,0
594,0,4,71
454,0,5,53
287,7,5,52
468,7,2,0
272,4,2,0
424,6,5,31
712,0,1,13
272,4,0,0
276,4,5,32
321,1,7,0
621,0,7,75
509,2,3,0
252,2,5,58
399,3,7,202
93,0,6,132
569,3,2,42
670,0,4,172
220,6,5,5
625,6,7,30
372,0,2,103
558,2,3,26
442,1,0,0
302,1,7,83
597,5,6,1365
21,1,5,145
371,3,6,0
15,4,4,19
132,6,0,0
557,3,3,42
488,1,2,0
205,0,6,85
128,4,7,28
685,7,0,0
348,6,1,0
62,5,3,21
392,4,2,0
529,7,5,15
69,7,6,24
265,5,4,5
488,3,3,0
252,2,4,53
437,5,1,8
464,5,1,0
322,4,0,0
5,5,7,0
542,2,0,9
332,3,3,46
611,0,4,11
142,1,1,0
691,4,4,0
240,5,7,17
369,4,5,7
171,4,5,0
36,7,0,0
223,4,6,5
680,1,6,12
194,3,1,5
677,3,7,21
537,5,2,0
426,1,2,43
47,4,2,0
131,6,3,0
675,5,5,33
370,5,4,0
704,3,2,13
720,6,0,0
202,6,7,5
301,1,6,107
244,3,7,17
723,4,7,531
673,7,3,21
665,3,6,172
567,2,2,110
86,5,4,16
471,3,7,48
84,6,5,16
132,0,4,63
72,3,3,22
278,3,5,5
449,3,1,25
147,2,6,7
525,6,6,23
377,6,3,0
23,3,3,8
404,2,0,0
236,5,3,13
536,5,1,0
168,0,6,207
62,7,3,0
133,7,6,0
197,4,7,8
308,7,0,0
502,1,0,14
668,3,3,133
680,1,5,0
605,7,2,0
516,3,3,29
25,0,3,20
688,5,3,0
527,3,5,579
193,0,4,20
467,4,6,0
162,7,3,0
516,4,3,0
262,6,7,22
70,5,7,24
664,7,4,0
96,0,5,43
654,1,4,20
137,5,3,13
404,3,6,202
142,6,0,0
364,4,0,0
520,1,3,143
593,2,0,0
157,2,7,91
310,4,1,6
608,4,7,0
619,2,2,28
370,6,0,0
597,6,4,17
502,7,4,8
499,7,4,8
434,2,3,144
40,1,3,634
410,0,5,195
182,0,2,43
64,5,5,64
322,5,3,0
258,4,3,44
365,0,4,7
127,7,5,0
335,0,7,242
683,5,2,0
303,4,6,25
22,2,0,0
602,5,5,75
667,0,0,31
290,6,6,0
81,6,7,0
264,3,7,23
525,3,5,646
445,2,0,0
461,1,2,90
9,5,0,0
170,6,6,0
496,3,6,167
113,6,7,13
0,7,5,0
150,2,2,0
563,5,7,0
318,3,2,10
565,6,2,0
87,0,7,376
32,4,0,0
55,2,7,6
42,1,0,0
491,4,6,0
228,7,1,0
55,0,3,0
212,3,4,33
547,4,7,129
554,1,6,319
611,1,5,11
131,1,3,505
121,5,6,13
716,6,1,0
47,6,3,0
676,5,0,0
274,6,7,5
145,4,0,4
185,1,1,0
345,4,1,0
426,4,7,125
520,1,7,105
659,0,2,12
269,5,7,0
236,1,1,8
540,6,4,9
422,6,1,0
0,2,5,11
225,6,6,0
348,1,5,27
431,3,2,63
297,7,0,0
535,7,7,0
682,1,7,12
597,4,3,98
622,6,3,18
556,2,2,32
48,5,7,9
253,3,1,5
611,7,3,0
81,6,6,69
277,5,4,5
385,4,4,30
55,3,5,0
256,5,4,9
183,2,7,46
117,2,2,37
475,4,6,117
489,0,0,0
292,4,6,92
720,5,6,104
195,4,2,0
665,0,7,141
332,2,6,186
117,5,2,4
37,1,7,263
143,1,0,0
231,7,4,5
456,6,6,138
421,6,1,0
441,1,7,20
667,5,1,20
199,0,5,0
512,6,3,0
110,7,2,0
362,0,7,148
160,7,0,0
667,3,3,114
152,4,5,7
273,3,0,0
601,6,3,0
538,1,7,9
141,3,1,7
725,7,4,23
511,4,3,105
232,2,7,68
600,3,5,185
50,4,2,3
363,6,1,0
657,2,3,20
271,6,3,0
701,0,2,99
322,4,3,6
514,1,2,15
215,1,1,5
499,5,7,72
137,0,2,24
580,1,1,0
710,4,7,0
273,6,7,0
722,1,6,390
212,2,1,0
203,4,5,25
728,3,1,73
225,3,5,13
174,7,0,0
480,2,7,86
52,0,6,6
252,1,7,31
719,6,5,0
249,1,6,14
199,2,1,0
650,5,2,0
77,0,4,0
212,7,7,0
290,4,4,0
575,3,5,1216
603,5,1,0
547,5,6,104
605,6,4,11
353,5,4,17
190,4,4,12
327,2,7,42
544,6,7,31
301,0,1,6
438,2,4,45
575,6,0,0
428,2,6,238
33,5,5,25
38,2,2,149
102,5,1,0
362,7,3,0
352,7,3,0
220,0,6,13
150,2,1,0
509,0,4,29
240,5,0,0
85,5,0,0
250,7,4,5
54,3,2,0
80,2,3,19
166,6,7,103
396,5,7,48
199,7,1,0
656,0,6,0
622,1,1,0
13,5,0,0
416,2,5,7
546,7,4,9
210,6,1,0
166,7,2,0
138,1,0,0
305,6,0,0
103,0,0,0
139,1,2,35
565,3,0,0
224,3,7,0
544,3,7,55
537,2,0,0
10,4,3,65
592,7,0,0
547,4,3,49
131,5,2,0
664,3,1,20
490,4,4,0
345,2,4,0
151,4,4,4
46,3,0,6
241,4,6,5
693,7,6,12
215,3,5,76
338,7,5,0
558,0,3,42
518,4,6,91
482,2,2,22
189,2,6,72
671,5,2,31
625,7,1,0
432,1,3,184
240,4,0,0
239,1,0,0
413,1,3,31
687,0,4,0
721,4,5,222
154,1,4,146
581,6,6,10
6,0,2,0
63,6,1,3
639,2,4,108
614,5,7,11
24,5,5,18
514,0,7,0
435,2,5,111
67,4,2,0
521,3,2,23
149,4,1,0
387,6,6,0
142,3,4,70
632,1,7,0
354,1,0,0
705,4,3,35
119,5,7,17
359,6,6,87
98,2,2,4
126,1,0,0
404,5,1,0
21,1,0,0
96,4,1,6
77,4,6,0
419,3,0,0
203,7,6,8
131,3,4,63
114,0,1,0
153,1,1,0
413,0,4,12
609,6,2,0
264,3,4,29
326,0,5,139
287,0,4,38
229,2,1,5
97,1,0,0
237,0,6,77
334,6,4,6
127,2,5,0
212,5,2,12
653,5,5,71
443,4,6,0
270,1,1,0
386,4,1,30
609,1,1,0
446,1,4,33
460,5,6,13
98,3,4,27
50,5,1,3
15,0,4,104
653,4,5,102
269,4,4,23
334,5,4,0
103,6,3,0
729,5,4,45
692,0,5,0
617,4,2,0
678,6,1,0
32,1,5,115
223,0,2,0
494,3,2,45
463,7,3,8
396,2,7,89
435,3,3,58
538,3,3,0
363,1,4,92
225,0,6,5
91,4,0,0
115,5,0,0
443,1,4,0
225,4,7,0
451,2,6,25
22,4,7,8
100,5,5,0
491,6,4,0
63,5,3,21
157,7,3,398
17,5,2,5
414,3,4,7
477,4,4,61
644,5,1,0
685,5,2,0
547,3,6,270
166,4,5,480
266,7,2,0
694,1,6,226
29,6,0,0
31,0,5,3
456,3,2,8
364,5,1,7
668,0,0,12
437,1,4,20
377,2,7,39
663,6,5,31
156,6,1,0
313,7,2,6
187,3,1,19
201,2,7,0
649,4,1,0
508,3,4,29
222,6,3,5
615,4,4,11
187,6,1,0
104,2,2,6
344,3,6,17
590,6,3,27
183,0,5,27
698,7,0,0
96,3,6,56
648,6,5,39
154,3,6,388
435,5,2,13
541,5,1,0
524,4,4,91
433,7,3,0
252,3,6,27
707,5,7,35
401,3,3,41
98,4,2,4
338,7,2,0
87,4,3,26
530,6,5,25
234,6,4,13
234,7,0,0
711,7,7,0
126,4,3,7
443,2,6,0
215,4,7,25
130,2,0,4
241,1,4,0
547,5,4,15
320,7,7,0
537,1,1,0
721,6,6,132
551,5,6,200
83,7,7,6
532,3,3,49
114,0,5,37
518,4,2,0
183,3,2,4
558,6,6,10
240,6,4,5
20,7,2,0
268,4,6,14
561,0,6,0
728,4,6,1003
636,1,2,0
295,7,6,0
430,7,4,12
313,7,6,32
551,1,4,40
524,7,0,0
614,6,2,0
284,4,1,14
150,6,2,0
563,4,3,0
586,3,0,0
93,7,4,12
10,3,3,177
3,0,2,0
261,7,6,9
297,3,0,0
472,3,2,8
493,3,3,131
570,2,1,26
664,6,0,0
47,0,7,32
620,6,7,36
270,2,2,5
570,6,5,32
22,1,1,3
16,7,0,0
449,5,5,73
692,2,7,0
485,7,2,0
51,3,7,15
259,6,7,9
729,0,7,331
615,3,1,36
405,4,7,30
485,0,2,59
47,7,4,0
196,2,1,5
579,4,3,71
222,3,5,0
117,5,7,13
641,0,5,37
634,6,1,0
703,0,1,35
120,4,6,11
654,6,1,0
227,3,4,5
93,6,6,16
381,5,4,28
352,5,1,0
268,6,1,0
185,0,0,4
156,6,0,0
458,1,3,69
78,0,6,12
707,1,2,56
376,3,5,177
621,4,7,28
443,0,7,0
271,2,6,0
595,4,3,44
447,2,3,33
214,5,0,0
261,2,5,94
275,6,6,79
565,4,0,10
382,6,6,131
29,6,1,0
145,4,3,69
175,6,7,0
343,4,6,21
73,7,5,4
366,7,2,0
461,6,5,13
647,3,6,157
713,3,5,13
727,2,2,1298
316,5,6,42
287,6,3,0
168,2,7,31
494,4,0,0
391,0,6,0
51,5,5,6
620,1,4,64
283,6,3,5
701,3,5,1664
83,7,3,0
308,1,7,104
690,0,6,0
21,2,5,150
520,2,5,176
95,4,7,63
464,2,7,0
690,4,5,0
366,4,7,57
247,1,1,0
20,3,1,5
595,5,2,0
621,5,3,18
337,1,0,6
233,6,5,21
655,3,1,0
579,2,7,88
435,0,5,73
79,4,4,4
160,2,4,66
668,0,4,165
462,7,4,13
244,7,4,5
69,1,0,0
658,7,5,0
323,0,3,6
589,1,1,0
76,2,2,10
139,1,4,31
701,4,5,540
618,5,3,11
647,0,2,157
370,5,2,0
413,7,5,19
699,0,4,203
210,6,0,0
114,5,3,50
94,2,5,98
30,0,2,0
171,2,6,0
79,4,1,0
23,0,1,5
112,6,5,10
19,2,0,0
396,4,1,11
343,0,5,6
240,7,4,0
579,3,4,54
162,2,6,743
586,4,0,0
172,7,4,4
272,3,5,0
504,7,3,0
453,7,1,0
403,6,4,18
328,5,2,0
375,5,4,57
140,3,5,895
685,5,6,41
303,2,6,64
220,2,4,5
406,7,2,0
292,2,2,64
263,7,7,0
431,7,0,0
376,1,0,7
186,6,5,4
600,2,3,156
126,4,7,0
341,2,3,27
570,5,3,32
731,1,4,73
121,0,3,21
554,1,7,94
165,2,7,227
347,3,0,0
203,7,1,0
592,3,1,0
616,5,3,0
87,1,2,22
485,4,4,45
299,0,5,0
19,0,1,17
655,3,7,0
283,2,1,14
529,1,1,15
194,4,3,36
250,7,6,0
195,1,1,0
470,1,5,151
15,0,7,118
202,6,3,0
203,4,0,0
208,1,0,0
658,1,3,0
314,6,1,6
240,7,2,0
717,2,7,156
539,4,5,0
543,4,1,15
698,1,7,337
193,4,7,40
249,4,7,5
524,5,5,123
640,4,1,11
669,1,7,306
339,2,1,0
104,6,7,29
374,2,6,46
662,5,6,20
396,2,6,37
647,2,2,108
676,2,3,41
401,0,3,60
555,6,4,32
362,1,2,28
46,0,7,89
712,3,4,0
329,0,6,251
629,0,1,11
12,5,0,0
168,3,0,0
268,5,7,0
725,4,6,1039
312,7,4,0
89,6,5,26
320,6,3,0
654,0,3,31
9,6,0,0
328,2,0,6
705,1,5,99
491,1,1,0
145,0,5,37
612,6,6,0
666,6,5,51
347,6,0,0
349,3,6,37
660,2,6,31
304,5,7,9
395,7,3,0
568,5,3,10
9,1,7,331
